time,knowing,avg_belief,disp
738.0,0.01,1.0,0.9988442516967584
739.0,0.01,1.0,0.9988442516967584
740.0,0.01,1.0,0.9988442516967584
741.0,0.01,1.0,0.9988442516967584
742.0,0.01,1.0,0.9988442516967584
743.0,0.01,1.0,0.9988442516967584
744.0,0.01,1.0,0.9988442516967584
745.0,0.01,1.0,0.9988442516967584
746.0,0.01,1.0,0.9988442516967584
747.0,0.01,1.0,0.9988442516967584
748.0,0.01,1.0,0.9988442516967584
749.0,0.01,1.0,0.9988442516967584
750.0,0.01,1.0,0.9988442516967584
751.0,0.01,1.0,0.9988442516967584
752.0,0.01,1.0,0.9988442516967584
753.0,0.01,1.0,0.9988442516967584
754.0,0.01,1.0,0.9988442516967584
755.0,0.01,1.0,0.9988442516967584
756.0,0.01,1.0,0.9988442516967584
757.0,0.01,1.0,0.9988442516967584
758.0,0.01,1.0,0.9988442516967584
759.0,0.01,1.0,0.9988442516967584
760.0,0.01,1.0,0.9988442516967584
761.0,0.01,1.0,0.9988442516967584
762.0,0.01,1.0,0.9988442516967584
763.0,0.01,1.0,0.9988442516967584
764.0,0.01,1.0,0.9988442516967584
765.0,0.01,1.0,0.9988442516967584
766.0,0.01,1.0,0.9988442516967584
767.0,0.01,1.0,0.9988442516967584
768.0,0.01,1.0,0.9988442516967584
769.0,0.01,1.0,0.9988442516967584
770.0,0.01,1.0,0.9988442516967584
771.0,0.01,1.0,0.9988442516967584
772.0,0.01,1.0,0.9988442516967584
773.0,0.01,1.0,0.9988442516967584
774.0,0.01,1.0,0.9988442516967584
775.0,0.01,1.0,0.9988442516967584
776.0,0.01,1.0,0.9988442516967584
777.0,0.01,1.0,0.9988442516967584
778.0,0.01,1.0,0.9988442516967584
779.0,0.01,1.0,0.9988442516967584
780.0,0.01,1.0,0.9988442516967584
781.0,0.01,1.0,0.9988442516967584
782.0,0.01,1.0,0.9988442516967584
783.0,0.01,1.0,0.9988442516967584
784.0,0.01,1.0,0.9988442516967584
785.0,0.01,1.0,0.9988442516967584
786.0,0.01,1.0,0.9988442516967584
787.0,0.01,1.0,0.9988442516967584
788.0,0.01,1.0,0.9988442516967584
789.0,0.01,1.0,0.9988442516967584
790.0,0.01,1.0,0.9988442516967584
791.0,0.01,1.0,0.9988442516967584
792.0,0.01,1.0,0.9988442516967584
793.0,0.01,1.0,0.9988442516967584
794.0,0.01,1.0,0.9988442516967584
795.0,0.01,1.0,0.9988442516967584
796.0,0.01,1.0,0.9988442516967584
797.0,0.01,1.0,0.9988442516967584
798.0,0.01,1.0,0.9988442516967584
799.0,0.01,1.0,0.9988442516967584
800.0,0.01,1.0,0.9988442516967584
801.0,0.01,1.0,0.9988442516967584
802.0,0.01,1.0,0.9988442516967584
803.0,0.01,1.0,0.9988442516967584
804.0,0.01,1.0,0.9988442516967584
805.0,0.01,1.0,0.9988442516967584
806.0,0.01,1.0,0.9988442516967584
807.0,0.01,1.0,0.9988442516967584
808.0,0.01,1.0,0.9988442516967584
809.0,0.01,1.0,0.9988442516967584
810.0,0.01,1.0,0.9988442516967584
811.0,0.01,1.0,0.9988442516967584
812.0,0.01,1.0,0.9988442516967584
813.0,0.01,1.0,0.9988442516967584
814.0,0.01,1.0,0.9988442516967584
815.0,0.01,1.0,0.9988442516967584
816.0,0.01,1.0,0.9988442516967584
817.0,0.01,1.0,0.9988442516967584
818.0,0.01,1.0,0.9988442516967584
819.0,0.01,1.0,0.9988442516967584
820.0,0.01,1.0,0.9988442516967584
821.0,0.01,1.0,0.9988442516967584
822.0,0.01,1.0,0.9988442516967584
823.0,0.01,1.0,0.9988442516967584
824.0,0.01,1.0,0.9988442516967584
825.0,0.01,1.0,0.9988442516967584
826.0,0.01,1.0,0.9988442516967584
827.0,0.01,1.0,0.9988442516967584
828.0,0.01,1.0,0.9988442516967584
829.0,0.01,1.0,0.9988442516967584
830.0,0.01,1.0,0.9988442516967584
831.0,0.01,1.0,0.9988442516967584
832.0,0.01,1.0,0.9988442516967584
833.0,0.01,1.0,0.9988442516967584
834.0,0.01,1.0,0.9988442516967584
835.0,0.01,1.0,0.9988442516967584
836.0,0.01,1.0,0.9988442516967584
837.0,0.01,1.0,0.9988442516967584
838.0,0.01,1.0,0.9988442516967584
839.0,0.01,1.0,0.9988442516967584
840.0,0.01,1.0,0.9988442516967584
841.0,0.01,1.0,0.9988442516967584
842.0,0.01,1.0,0.9988442516967584
843.0,0.01,1.0,0.9988442516967584
844.0,0.01,1.0,0.9988442516967584
845.0,0.01,1.0,0.9988442516967584
846.0,0.01,1.0,0.9988442516967584
847.0,0.01,1.0,0.9988442516967584
848.0,0.01,1.0,0.9988442516967584
849.0,0.01,1.0,0.9988442516967584
850.0,0.01,1.0,0.9988442516967584
851.0,0.01,1.0,0.9988442516967584
852.0,0.01,1.0,0.9988442516967584
853.0,0.01,1.0,0.9988442516967584
854.0,0.01,1.0,0.9988442516967584
855.0,0.01,1.0,0.9988442516967584
856.0,0.01,1.0,0.9988442516967584
857.0,0.01,1.0,0.9988442516967584
858.0,0.01,1.0,0.9988442516967584
859.0,0.01,1.0,0.9988442516967584
860.0,0.01,1.0,0.9988442516967584
861.0,0.01,1.0,0.9988442516967584
862.0,0.01,1.0,0.9988442516967584
863.0,0.01,1.0,0.9988442516967584
864.0,0.01,1.0,0.9988442516967584
865.0,0.01,1.0,0.9988442516967584
866.0,0.01,1.0,0.9988442516967584
867.0,0.01,1.0,0.9988442516967584
868.0,0.01,1.0,0.9988442516967584
869.0,0.01,1.0,0.9988442516967584
870.0,0.01,1.0,0.9988442516967584
871.0,0.01,1.0,0.9988442516967584
872.0,0.01,1.0,0.9988442516967584
873.0,0.01,1.0,0.9988442516967584
874.0,0.01,1.0,0.9988442516967584
875.0,0.01,1.0,0.9988442516967584
876.0,0.01,1.0,0.9988442516967584
877.0,0.01,1.0,0.9988442516967584
878.0,0.01,1.0,0.9988442516967584
879.0,0.01,1.0,0.9988442516967584
880.0,0.01,1.0,0.9988442516967584
881.0,0.01,1.0,0.9988442516967584
882.0,0.01,1.0,0.9988442516967584
883.0,0.01,1.0,0.9988442516967584
884.0,0.01,1.0,0.9988442516967584
885.0,0.01,1.0,0.9988442516967584
886.0,0.01,1.0,0.9988442516967584
887.0,0.01,1.0,0.9988442516967584
888.0,0.01,1.0,0.9988442516967584
889.0,0.01,1.0,0.9988442516967584
890.0,0.01,1.0,0.9988442516967584
891.0,0.01,1.0,0.9988442516967584
892.0,0.01,1.0,0.9988442516967584
893.0,0.01,1.0,0.9988442516967584
894.0,0.01,1.0,0.9988442516967584
895.0,0.01,1.0,0.9988442516967584
896.0,0.01,1.0,0.9988442516967584
897.0,0.01,1.0,0.9988442516967584
898.0,0.01,1.0,0.9988442516967584
899.0,0.01,1.0,0.9988442516967584
900.0,0.01,1.0,0.9988442516967584
901.0,0.01,1.0,0.9988442516967584
902.0,0.01,1.0,0.9988442516967584
903.0,0.01,1.0,0.9988442516967584
904.0,0.01,1.0,0.9988442516967584
905.0,0.01,1.0,0.9988442516967584
906.0,0.01,1.0,0.9988442516967584
907.0,0.01,1.0,0.9988442516967584
908.0,0.01,1.0,0.9988442516967584
909.0,0.01,1.0,0.9988442516967584
910.0,0.01,1.0,0.9988442516967584
911.0,0.01,1.0,0.9988442516967584
912.0,0.01,1.0,0.9988442516967584
913.0,0.01,1.0,0.9988442516967584
914.0,0.01,1.0,0.9988442516967584
915.0,0.01,1.0,0.9988442516967584
916.0,0.01,1.0,0.9988442516967584
917.0,0.01,1.0,0.9988442516967584
918.0,0.01,1.0,0.9988442516967584
919.0,0.01,1.0,0.9988442516967584
920.0,0.01,1.0,0.9988442516967584
921.0,0.01,1.0,0.9988442516967584
922.0,0.01,1.0,0.9988442516967584
923.0,0.01,1.0,0.9988442516967584
924.0,0.01,1.0,0.9988442516967584
925.0,0.01,1.0,0.9988442516967584
926.0,0.01,1.0,0.9988442516967584
927.0,0.01,1.0,0.9988442516967584
928.0,0.01,1.0,0.9988442516967584
929.0,0.01,1.0,0.9988442516967584
930.0,0.01,1.0,0.9988442516967584
931.0,0.01,1.0,0.9988442516967584
932.0,0.01,1.0,0.9988442516967584
933.0,0.01,1.0,0.9988442516967584
934.0,0.01,1.0,0.9988442516967584
935.0,0.01,1.0,0.9988442516967584
936.0,0.01,1.0,0.9988442516967584
937.0,0.01,1.0,0.9988442516967584
938.0,0.01,1.0,0.9988442516967584
939.0,0.01,1.0,0.9988442516967584
940.0,0.01,1.0,0.9988442516967584
941.0,0.01,1.0,0.9988442516967584
942.0,0.01,1.0,0.9988442516967584
943.0,0.01,1.0,0.9988442516967584
944.0,0.01,1.0,0.9988442516967584
945.0,0.01,1.0,0.9988442516967584
946.0,0.01,1.0,0.9988442516967584
947.0,0.01,1.0,0.9988442516967584
948.0,0.01,1.0,0.9988442516967584
949.0,0.01,1.0,0.9988442516967584
950.0,0.01,1.0,0.9988442516967584
951.0,0.01,1.0,0.9988442516967584
952.0,0.01,1.0,0.9988442516967584
953.0,0.01,1.0,0.9988442516967584
954.0,0.01,1.0,0.9988442516967584
955.0,0.01,1.0,0.9988442516967584
956.0,0.01,1.0,0.9988442516967584
957.0,0.01,1.0,0.9988442516967584
958.0,0.01,1.0,0.9988442516967584
959.0,0.01,1.0,0.9988442516967584
960.0,0.01,1.0,0.9988442516967584
961.0,0.01,1.0,0.9988442516967584
962.0,0.01,1.0,0.9988442516967584
963.0,0.01,1.0,0.9988442516967584
964.0,0.01,1.0,0.9988442516967584
965.0,0.01,1.0,0.9988442516967584
966.0,0.01,1.0,0.9988442516967584
967.0,0.01,1.0,0.9988442516967584
968.0,0.01,1.0,0.9988442516967584
969.0,0.01,1.0,0.9988442516967584
970.0,0.01,1.0,0.9988442516967584
971.0,0.01,1.0,0.9988442516967584
972.0,0.01,1.0,0.9988442516967584
973.0,0.01,1.0,0.9988442516967584
974.0,0.01,1.0,0.9988442516967584
975.0,0.01,1.0,0.9988442516967584
976.0,0.01,1.0,0.9988442516967584
977.0,0.01,1.0,0.9988442516967584
978.0,0.01,1.0,0.9988442516967584
979.0,0.01,1.0,0.9988442516967584
980.0,0.01,1.0,0.9988442516967584
981.0,0.01,1.0,0.9988442516967584
982.0,0.01,1.0,0.9988442516967584
983.0,0.01,1.0,0.9988442516967584
984.0,0.01,1.0,0.9988442516967584
985.0,0.01,1.0,0.9988442516967584
986.0,0.01,1.0,0.9988442516967584
987.0,0.01,1.0,0.9988442516967584
988.0,0.01,1.0,0.9988442516967584
989.0,0.01,1.0,0.9988442516967584
990.0,0.01,1.0,0.9988442516967584
991.0,0.01,1.0,0.9988442516967584
992.0,0.01,1.0,0.9988442516967584
993.0,0.01,1.0,0.9988442516967584
994.0,0.01,1.0,0.9988442516967584
995.0,0.01,1.0,0.9988442516967584
996.0,0.01,1.0,0.9988442516967584
997.0,0.01,1.0,0.9988442516967584
998.0,0.01,1.0,0.9988442516967584
999.0,0.01,1.0,0.9988442516967584
1000.0,0.01,1.0,0.9988442516967584
1001.0,0.01,1.0,0.9988442516967584
1002.0,0.01,1.0,0.9988442516967584
1003.0,0.01,1.0,0.9988442516967584
1004.0,0.01,1.0,0.9988442516967584
1005.0,0.01,1.0,0.9988442516967584
1006.0,0.01,1.0,0.9988442516967584
1007.0,0.01,1.0,0.9988442516967584
1008.0,0.01,1.0,0.9988442516967584
1009.0,0.01,1.0,0.9988442516967584
1010.0,0.01,1.0,0.9988442516967584
1011.0,0.01,1.0,0.9988442516967584
1012.0,0.01,1.0,0.9988442516967584
1013.0,0.01,1.0,0.9988442516967584
1014.0,0.01,1.0,0.9988442516967584
1015.0,0.01,1.0,0.9988442516967584
1016.0,0.01,1.0,0.9988442516967584
1017.0,0.01,1.0,0.9988442516967584
1018.0,0.01,1.0,0.9988442516967584
1019.0,0.01,1.0,0.9988442516967584
1020.0,0.01,1.0,0.9988442516967584
1021.0,0.01,1.0,0.9988442516967584
1022.0,0.01,1.0,0.9988442516967584
1023.0,0.01,1.0,0.9988442516967584
1024.0,0.01,1.0,0.9988442516967584
1025.0,0.01,1.0,0.9988442516967584
1026.0,0.01,1.0,0.9988442516967584
1027.0,0.01,1.0,0.9988442516967584
1028.0,0.01,1.0,0.9988442516967584
1029.0,0.01,1.0,0.9988442516967584
1030.0,0.01,1.0,0.9988442516967584
1031.0,0.01,1.0,0.9988442516967584
1032.0,0.01,1.0,0.9988442516967584
1033.0,0.01,1.0,0.9988442516967584
1034.0,0.01,1.0,0.9988442516967584
1035.0,0.01,1.0,0.9988442516967584
1036.0,0.01,1.0,0.9988442516967584
1037.0,0.01,1.0,0.9988442516967584
1038.0,0.01,1.0,0.9988442516967584
1039.0,0.01,1.0,0.9988442516967584
1040.0,0.01,1.0,0.9988442516967584
1041.0,0.01,1.0,0.9988442516967584
1042.0,0.01,1.0,0.9988442516967584
1043.0,0.01,1.0,0.9988442516967584
1044.0,0.01,1.0,0.9988442516967584
1045.0,0.01,1.0,0.9988442516967584
1046.0,0.01,1.0,0.9988442516967584
1047.0,0.01,1.0,0.9988442516967584
1048.0,0.01,1.0,0.9988442516967584
1049.0,0.01,1.0,0.9988442516967584
1050.0,0.01,1.0,0.9988442516967584
1051.0,0.01,1.0,0.9988442516967584
1052.0,0.01,1.0,0.9988442516967584
1053.0,0.01,1.0,0.9988442516967584
1054.0,0.01,1.0,0.9988442516967584
1055.0,0.01,1.0,0.9988442516967584
1056.0,0.01,1.0,0.9988442516967584
1057.0,0.01,1.0,0.9988442516967584
1058.0,0.01,1.0,0.9988442516967584
1059.0,0.01,1.0,0.9988442516967584
1060.0,0.01,1.0,0.9988442516967584
1061.0,0.01,1.0,0.9988442516967584
1062.0,0.01,1.0,0.9988442516967584
1063.0,0.01,1.0,0.9988442516967584
1064.0,0.01,1.0,0.9988442516967584
1065.0,0.01,1.0,0.9988442516967584
1066.0,0.01,1.0,0.9988442516967584
1067.0,0.01,1.0,0.9988442516967584
1068.0,0.01,1.0,0.9988442516967584
1069.0,0.01,1.0,0.9988442516967584
1070.0,0.01,1.0,0.9988442516967584
1071.0,0.01,1.0,0.9988442516967584
1072.0,0.01,1.0,0.9988442516967584
1073.0,0.01,1.0,0.9988442516967584
1074.0,0.01,1.0,0.9988442516967584
1075.0,0.01,1.0,0.9988442516967584
1076.0,0.01,1.0,0.9988442516967584
1077.0,0.01,1.0,0.9988442516967584
1078.0,0.01,1.0,0.9988442516967584
1079.0,0.01,1.0,0.9988442516967584
1080.0,0.01,1.0,0.9988442516967584
1081.0,0.01,1.0,0.9988442516967584
1082.0,0.01,1.0,0.9988442516967584
1083.0,0.01,1.0,0.9988442516967584
1084.0,0.01,1.0,0.9988442516967584
1085.0,0.01,1.0,0.9988442516967584
1086.0,0.01,1.0,0.9988442516967584
1087.0,0.01,1.0,0.9988442516967584
1088.0,0.01,1.0,0.9988442516967584
1089.0,0.01,1.0,0.9988442516967584
1090.0,0.01,1.0,0.9988442516967584
1091.0,0.01,1.0,0.9988442516967584
1092.0,0.01,1.0,0.9988442516967584
1093.0,0.01,1.0,0.9988442516967584
1094.0,0.01,1.0,0.9988442516967584
1095.0,0.01,1.0,0.9988442516967584
1096.0,0.01,1.0,0.9988442516967584
1097.0,0.01,1.0,0.9988442516967584
1098.0,0.01,1.0,0.9988442516967584
1099.0,0.01,1.0,0.9988442516967584
1100.0,0.01,1.0,0.9988442516967584
1101.0,0.01,1.0,0.9988442516967584
1102.0,0.01,1.0,0.9988442516967584
1103.0,0.01,1.0,0.9988442516967584
1104.0,0.01,1.0,0.9988442516967584
1105.0,0.01,1.0,0.9988442516967584
1106.0,0.01,1.0,0.9988442516967584
1107.0,0.01,1.0,0.9988442516967584
1108.0,0.01,1.0,0.9988442516967584
1109.0,0.01,1.0,0.9988442516967584
1110.0,0.01,1.0,0.9988442516967584
1111.0,0.01,1.0,0.9988442516967584
1112.0,0.01,1.0,0.9988442516967584
1113.0,0.01,1.0,0.9988442516967584
1114.0,0.01,1.0,0.9988442516967584
1115.0,0.01,1.0,0.9988442516967584
1116.0,0.01,1.0,0.9988442516967584
1117.0,0.01,1.0,0.9988442516967584
1118.0,0.01,1.0,0.9988442516967584
1119.0,0.01,1.0,0.9988442516967584
1120.0,0.01,1.0,0.9988442516967584
1121.0,0.01,1.0,0.9988442516967584
1122.0,0.01,1.0,0.9988442516967584
1123.0,0.01,1.0,0.9988442516967584
1124.0,0.01,1.0,0.9988442516967584
1125.0,0.01,1.0,0.9988442516967584
1126.0,0.01,1.0,0.9988442516967584
1127.0,0.01,1.0,0.9988442516967584
1128.0,0.01,1.0,0.9988442516967584
1129.0,0.01,1.0,0.9988442516967584
1130.0,0.01,1.0,0.9988442516967584
1131.0,0.01,1.0,0.9988442516967584
1132.0,0.01,1.0,0.9988442516967584
1133.0,0.01,1.0,0.9988442516967584
1134.0,0.01,1.0,0.9988442516967584
1135.0,0.01,1.0,0.9988442516967584
1136.0,0.01,1.0,0.9988442516967584
1137.0,0.01,1.0,0.9988442516967584
1138.0,0.01,1.0,0.9988442516967584
1139.0,0.01,1.0,0.9988442516967584
1140.0,0.01,1.0,0.9988442516967584
1141.0,0.01,1.0,0.9988442516967584
1142.0,0.01,1.0,0.9988442516967584
1143.0,0.01,1.0,0.9988442516967584
1144.0,0.01,1.0,0.9988442516967584
1145.0,0.01,1.0,0.9988442516967584
1146.0,0.01,1.0,0.9988442516967584
1147.0,0.01,1.0,0.9988442516967584
1148.0,0.01,1.0,0.9988442516967584
1149.0,0.01,1.0,0.9988442516967584
1150.0,0.01,1.0,0.9988442516967584
1151.0,0.01,1.0,0.9988442516967584
1152.0,0.01,1.0,0.9988442516967584
1153.0,0.01,1.0,0.9988442516967584
1154.0,0.01,1.0,0.9988442516967584
1155.0,0.01,1.0,0.9988442516967584
1156.0,0.01,1.0,0.9988442516967584
1157.0,0.01,1.0,0.9988442516967584
1158.0,0.01,1.0,0.9988442516967584
1159.0,0.01,1.0,0.9988442516967584
1160.0,0.01,1.0,0.9988442516967584
1161.0,0.01,1.0,0.9988442516967584
1162.0,0.01,1.0,0.9988442516967584
1163.0,0.01,1.0,0.9988442516967584
1164.0,0.01,1.0,0.9988442516967584
1165.0,0.01,1.0,0.9988442516967584
1166.0,0.01,1.0,0.9988442516967584
1167.0,0.01,1.0,0.9988442516967584
1168.0,0.01,1.0,0.9988442516967584
1169.0,0.01,1.0,0.9988442516967584
1170.0,0.01,1.0,0.9988442516967584
1171.0,0.01,1.0,0.9988442516967584
1172.0,0.01,1.0,0.9988442516967584
1173.0,0.01,1.0,0.9988442516967584
1174.0,0.01,1.0,0.9988442516967584
1175.0,0.01,1.0,0.9988442516967584
1176.0,0.01,1.0,0.9988442516967584
1177.0,0.01,1.0,0.9988442516967584
1178.0,0.01,1.0,0.9988442516967584
1179.0,0.01,1.0,0.9988442516967584
1180.0,0.01,1.0,0.9988442516967584
1181.0,0.01,1.0,0.9988442516967584
1182.0,0.01,1.0,0.9988442516967584
1183.0,0.01,1.0,0.9988442516967584
1184.0,0.01,1.0,0.9988442516967584
1185.0,0.01,1.0,0.9988442516967584
1186.0,0.01,1.0,0.9988442516967584
1187.0,0.01,1.0,0.9988442516967584
1188.0,0.01,1.0,0.9988442516967584
1189.0,0.01,1.0,0.9988442516967584
1190.0,0.01,1.0,0.9988442516967584
1191.0,0.01,1.0,0.9988442516967584
1192.0,0.01,1.0,0.9988442516967584
1193.0,0.01,1.0,0.9988442516967584
1194.0,0.01,1.0,0.9988442516967584
1195.0,0.01,1.0,0.9988442516967584
1196.0,0.01,1.0,0.9988442516967584
1197.0,0.01,1.0,0.9988442516967584
1198.0,0.01,1.0,0.9988442516967584
1199.0,0.01,1.0,0.9988442516967584
1200.0,0.01,1.0,0.9988442516967584
1201.0,0.01,1.0,0.9988442516967584
1202.0,0.01,1.0,0.9988442516967584
1203.0,0.01,1.0,0.9988442516967584
1204.0,0.01,1.0,0.9988442516967584
1205.0,0.01,1.0,0.9988442516967584
1206.0,0.01,1.0,0.9988442516967584
1207.0,0.01,1.0,0.9988442516967584
1208.0,0.01,1.0,0.9988442516967584
1209.0,0.01,1.0,0.9988442516967584
1210.0,0.01,1.0,0.9988442516967584
1211.0,0.01,1.0,0.9988442516967584
1212.0,0.01,1.0,0.9988442516967584
1213.0,0.01,1.0,0.9988442516967584
1214.0,0.01,1.0,0.9988442516967584
1215.0,0.01,1.0,0.9988442516967584
1216.0,0.01,1.0,0.9988442516967584
1217.0,0.01,1.0,0.9988442516967584
1218.0,0.01,1.0,0.9988442516967584
1219.0,0.01,1.0,0.9988442516967584
1220.0,0.01,1.0,0.9988442516967584
1221.0,0.01,1.0,0.9988442516967584
1222.0,0.01,1.0,0.9988442516967584
1223.0,0.01,1.0,0.9988442516967584
1224.0,0.01,1.0,0.9988442516967584
1225.0,0.01,1.0,0.9988442516967584
1226.0,0.01,1.0,0.9988442516967584
1227.0,0.01,1.0,0.9988442516967584
1228.0,0.01,1.0,0.9988442516967584
1229.0,0.01,1.0,0.9988442516967584
1230.0,0.01,1.0,0.9988442516967584
1231.0,0.01,1.0,0.9988442516967584
1232.0,0.01,1.0,0.9988442516967584
1233.0,0.01,1.0,0.9988442516967584
1234.0,0.01,1.0,0.9988442516967584
1235.0,0.01,1.0,0.9988442516967584
1236.0,0.01,1.0,0.9988442516967584
1237.0,0.01,1.0,0.9988442516967584
1238.0,0.01,1.0,0.9988442516967584
1239.0,0.01,1.0,0.9988442516967584
1240.0,0.01,1.0,0.9988442516967584
1241.0,0.01,1.0,0.9988442516967584
1242.0,0.01,1.0,0.9988442516967584
1243.0,0.01,1.0,0.9988442516967584
1244.0,0.01,1.0,0.9988442516967584
1245.0,0.01,1.0,0.9988442516967584
1246.0,0.01,1.0,0.9988442516967584
1247.0,0.01,1.0,0.9988442516967584
1248.0,0.01,1.0,0.9988442516967584
1249.0,0.01,1.0,0.9988442516967584
1250.0,0.01,1.0,0.9988442516967584
1251.0,0.01,1.0,0.9988442516967584
1252.0,0.01,1.0,0.9988442516967584
1253.0,0.01,1.0,0.9988442516967584
1254.0,0.01,1.0,0.9988442516967584
1255.0,0.01,1.0,0.9988442516967584
1256.0,0.01,1.0,0.9988442516967584
1257.0,0.01,1.0,0.9988442516967584
1258.0,0.01,1.0,0.9988442516967584
1259.0,0.01,1.0,0.9988442516967584
1260.0,0.01,1.0,0.9988442516967584
1261.0,0.01,1.0,0.9988442516967584
1262.0,0.01,1.0,0.9988442516967584
1263.0,0.01,1.0,0.9988442516967584
1264.0,0.01,1.0,0.9988442516967584
1265.0,0.01,1.0,0.9988442516967584
1266.0,0.01,1.0,0.9988442516967584
1267.0,0.01,1.0,0.9988442516967584
1268.0,0.01,1.0,0.9988442516967584
1269.0,0.01,1.0,0.9988442516967584
1270.0,0.01,1.0,0.9988442516967584
1271.0,0.01,1.0,0.9988442516967584
1272.0,0.01,1.0,0.9988442516967584
1273.0,0.01,1.0,0.9988442516967584
1274.0,0.01,1.0,0.9988442516967584
1275.0,0.01,1.0,0.9988442516967584
1276.0,0.01,1.0,0.9988442516967584
1277.0,0.01,1.0,0.9988442516967584
1278.0,0.01,1.0,0.9988442516967584
1279.0,0.01,1.0,0.9988442516967584
1280.0,0.01,1.0,0.9988442516967584
1281.0,0.01,1.0,0.9988442516967584
1282.0,0.01,1.0,0.9988442516967584
1283.0,0.01,1.0,0.9988442516967584
1284.0,0.01,1.0,0.9988442516967584
1285.0,0.01,1.0,0.9988442516967584
1286.0,0.01,1.0,0.9988442516967584
1287.0,0.01,1.0,0.9988442516967584
1288.0,0.01,1.0,0.9988442516967584
1289.0,0.01,1.0,0.9988442516967584
1290.0,0.01,1.0,0.9988442516967584
1291.0,0.01,1.0,0.9988442516967584
1292.0,0.01,1.0,0.9988442516967584
1293.0,0.01,1.0,0.9988442516967584
1294.0,0.01,1.0,0.9988442516967584
1295.0,0.01,1.0,0.9988442516967584
1296.0,0.01,1.0,0.9988442516967584
1297.0,0.01,1.0,0.9988442516967584
1298.0,0.01,1.0,0.9988442516967584
1299.0,0.01,1.0,0.9988442516967584
1300.0,0.01,1.0,0.9988442516967584
1301.0,0.01,1.0,0.9988442516967584
1302.0,0.01,1.0,0.9988442516967584
1303.0,0.01,1.0,0.9988442516967584
1304.0,0.01,1.0,0.9988442516967584
1305.0,0.01,1.0,0.9988442516967584
1306.0,0.01,1.0,0.9988442516967584
1307.0,0.01,1.0,0.9988442516967584
1308.0,0.01,1.0,0.9988442516967584
1309.0,0.01,1.0,0.9988442516967584
1310.0,0.01,1.0,0.9988442516967584
1311.0,0.01,1.0,0.9988442516967584
1312.0,0.01,1.0,0.9988442516967584
1313.0,0.01,1.0,0.9988442516967584
1314.0,0.01,1.0,0.9988442516967584
1315.0,0.01,1.0,0.9988442516967584
1316.0,0.01,1.0,0.9988442516967584
1317.0,0.01,1.0,0.9988442516967584
1318.0,0.01,1.0,0.9988442516967584
1319.0,0.01,1.0,0.9988442516967584
1320.0,0.01,1.0,0.9988442516967584
1321.0,0.01,1.0,0.9988442516967584
1322.0,0.01,1.0,0.9988442516967584
1323.0,0.01,1.0,0.9988442516967584
1324.0,0.01,1.0,0.9988442516967584
1325.0,0.01,1.0,0.9988442516967584
1326.0,0.01,1.0,0.9988442516967584
1327.0,0.01,1.0,0.9988442516967584
1328.0,0.01,1.0,0.9988442516967584
1329.0,0.01,1.0,0.9988442516967584
1330.0,0.01,1.0,0.9988442516967584
1331.0,0.01,1.0,0.9988442516967584
1332.0,0.01,1.0,0.9988442516967584
1333.0,0.01,1.0,0.9988442516967584
1334.0,0.01,1.0,0.9988442516967584
1335.0,0.01,1.0,0.9988442516967584
1336.0,0.01,1.0,0.9988442516967584
1337.0,0.01,1.0,0.9988442516967584
1338.0,0.01,1.0,0.9988442516967584
1339.0,0.01,1.0,0.9988442516967584
1340.0,0.01,1.0,0.9988442516967584
1341.0,0.01,1.0,0.9988442516967584
1342.0,0.01,1.0,0.9988442516967584
1343.0,0.01,1.0,0.9988442516967584
1344.0,0.01,1.0,0.9988442516967584
1345.0,0.01,1.0,0.9988442516967584
1346.0,0.01,1.0,0.9988442516967584
1347.0,0.01,1.0,0.9988442516967584
1348.0,0.01,1.0,0.9988442516967584
1349.0,0.01,1.0,0.9988442516967584
1350.0,0.01,1.0,0.9988442516967584
1351.0,0.01,1.0,0.9988442516967584
1352.0,0.01,1.0,0.9988442516967584
1353.0,0.01,1.0,0.9988442516967584
1354.0,0.01,1.0,0.9988442516967584
1355.0,0.01,1.0,0.9988442516967584
1356.0,0.01,1.0,0.9988442516967584
1357.0,0.01,1.0,0.9988442516967584
1358.0,0.01,1.0,0.9988442516967584
1359.0,0.01,1.0,0.9988442516967584
1360.0,0.01,1.0,0.9988442516967584
1361.0,0.01,1.0,0.9988442516967584
1362.0,0.01,1.0,0.9988442516967584
1363.0,0.01,1.0,0.9988442516967584
1364.0,0.01,1.0,0.9988442516967584
1365.0,0.01,1.0,0.9988442516967584
1366.0,0.01,1.0,0.9988442516967584
1367.0,0.01,1.0,0.9988442516967584
1368.0,0.01,1.0,0.9988442516967584
1369.0,0.01,1.0,0.9988442516967584
1370.0,0.01,1.0,0.9988442516967584
1371.0,0.01,1.0,0.9988442516967584
1372.0,0.01,1.0,0.9988442516967584
1373.0,0.01,1.0,0.9988442516967584
1374.0,0.01,1.0,0.9988442516967584
1375.0,0.01,1.0,0.9988442516967584
1376.0,0.01,1.0,0.9988442516967584
1377.0,0.01,1.0,0.9988442516967584
1378.0,0.01,1.0,0.9988442516967584
1379.0,0.01,1.0,0.9988442516967584
1380.0,0.01,1.0,0.9988442516967584
1381.0,0.01,1.0,0.9988442516967584
1382.0,0.01,1.0,0.9988442516967584
1383.0,0.01,1.0,0.9988442516967584
1384.0,0.01,1.0,0.9988442516967584
